 RUNNING SIMULATION...
 T=   4.31000376     , X=   60.9528923     , Y=   4.23303413    
 T=   4.32000399     , X=   61.0943146     , Y=   4.19270277    
 T=   4.33000422     , X=   61.2357368     , Y=   4.15139008    
 T=   4.34000444     , X=   61.3771591     , Y=   4.10909653    
 T=   4.35000467     , X=   61.5185814     , Y=   4.06582212    
 T=   4.36000490     , X=   61.6600037     , Y=   4.02156687    
 T=   4.37000513     , X=   61.8014259     , Y=   3.97633052    
 T=   4.38000536     , X=   61.9428482     , Y=   3.93011332    
 T=   4.39000559     , X=   62.0842705     , Y=   3.88291502    
 T=   4.40000582     , X=   62.2256927     , Y=   3.83473587    
 T=   4.41000605     , X=   62.3671150     , Y=   3.78557563    
 T=   4.42000628     , X=   62.5085373     , Y=   3.73543429    
 T=   4.43000650     , X=   62.6499596     , Y=   3.68431211    
 T=   4.44000673     , X=   62.7913818     , Y=   3.63220882    
 T=   4.45000696     , X=   62.9328041     , Y=   3.57912469    
 T=   4.46000719     , X=   63.0742264     , Y=   3.52505946    
 T=   4.47000742     , X=   63.2156487     , Y=   3.47001314    
 T=   4.48000765     , X=   63.3570709     , Y=   3.41398597    
 T=   4.49000788     , X=   63.4984932     , Y=   3.35697770    
 T=   4.50000811     , X=   63.6399155     , Y=   3.29898834    
 T=   4.51000834     , X=   63.7813377     , Y=   3.24001813    
 T=   4.52000856     , X=   63.9227600     , Y=   3.18006682    
 T=   4.53000879     , X=   64.0641785     , Y=   3.11913466    
 T=   4.54000902     , X=   64.2055969     , Y=   3.05722141    
 T=   4.55000925     , X=   64.3470154     , Y=   2.99432707    
 T=   4.56000948     , X=   64.4884338     , Y=   2.93045187    
 T=   4.57000971     , X=   64.6298523     , Y=   2.86559558    
 T=   4.58000994     , X=   64.7712708     , Y=   2.79975820    
 T=   4.59001017     , X=   64.9126892     , Y=   2.73293996    
 T=   4.60001040     , X=   65.0541077     , Y=   2.66514063    
 T=   4.61001062     , X=   65.1955261     , Y=   2.59636045    
 T=   4.62001085     , X=   65.3369446     , Y=   2.52659917    
 T=   4.63001108     , X=   65.4783630     , Y=   2.45585680    
 T=   4.64001131     , X=   65.6197815     , Y=   2.38413358    
 T=   4.65001154     , X=   65.7612000     , Y=   2.31142926    
 T=   4.66001177     , X=   65.9026184     , Y=   2.23774409    
 T=   4.67001200     , X=   66.0440369     , Y=   2.16307783    
 T=   4.68001223     , X=   66.1854553     , Y=   2.08743048    
 T=   4.69001245     , X=   66.3268738     , Y=   2.01080227    
 T=   4.70001268     , X=   66.4682922     , Y=   1.93319285    
 T=   4.71001291     , X=   66.6097107     , Y=   1.85460246    
 T=   4.72001314     , X=   66.7511292     , Y=   1.77503109    
 T=   4.73001337     , X=   66.8925476     , Y=   1.69447863    
 T=   4.74001360     , X=   67.0339661     , Y=   1.61294520    
 T=   4.75001383     , X=   67.1753845     , Y=   1.53043079    
 T=   4.76001406     , X=   67.3168030     , Y=   1.44693542    
 T=   4.77001429     , X=   67.4582214     , Y=   1.36245906    
 T=   4.78001451     , X=   67.5996399     , Y=   1.27700162    
 T=   4.79001474     , X=   67.7410583     , Y=   1.19056320    
 T=   4.80001497     , X=   67.8824768     , Y=   1.10314381    
 T=   4.81001520     , X=   68.0238953     , Y=   1.01474345    
 T=   4.82001543     , X=   68.1653137     , Y=  0.925362110    
 T=   4.83001566     , X=   68.3067322     , Y=  0.834999800    
 T=   4.84001589     , X=   68.4481506     , Y=  0.743656456    
 T=   4.85001612     , X=   68.5895691     , Y=  0.651332140    
 T=   4.86001635     , X=   68.7309875     , Y=  0.558026850    
 T=   4.87001657     , X=   68.8724060     , Y=  0.463740528    
 T=   4.88001680     , X=   69.0138245     , Y=  0.368473202    
 T=   4.89001703     , X=   69.1552429     , Y=  0.272224903    
 T=   4.90001726     , X=   69.2966614     , Y=  0.174995586    
 T=   4.91001749     , X=   69.4380798     , Y=   7.67852664E-02
 T=   4.92001772     , X=   69.5794983     , Y=   0.00000000    
 T=   4.93001795     , X=   69.7209167     , Y=   6.92867637E-02
 T=   4.94001818     , X=   69.8623352     , Y=  0.137592539    
 T=   4.95001841     , X=   70.0037537     , Y=  0.204917297    
 T=   4.96001863     , X=   70.1451721     , Y=  0.271261066    
 T=   4.97001886     , X=   70.2865906     , Y=  0.336623847    
 T=   4.98001909     , X=   70.4280090     , Y=  0.401005626    
 T=   4.99001932     , X=   70.5694275     , Y=  0.464406401    
 T=   5.00001955     , X=   70.7108459     , Y=  0.526826143    
 T=   5.01001978     , X=   70.8522644     , Y=  0.588264883    
 T=   5.02002001     , X=   70.9936829     , Y=  0.648722649    
 T=   5.03002024     , X=   71.1351013     , Y=  0.708199441    
 T=   5.04002047     , X=   71.2765198     , Y=  0.766695201    
 T=   5.05002069     , X=   71.4179382     , Y=  0.824209988    
 T=   5.06002092     , X=   71.5593567     , Y=  0.880743742    
 T=   5.07002115     , X=   71.7007751     , Y=  0.936296523    
 T=   5.08002138     , X=   71.8421936     , Y=  0.990868270    
 T=   5.09002161     , X=   71.9836121     , Y=   1.04445899    
 T=   5.10002184     , X=   72.1250305     , Y=   1.09706867    
 T=   5.11002207     , X=   72.2664490     , Y=   1.14869738    
 T=   5.12002230     , X=   72.4078674     , Y=   1.19934511    
 T=   5.13002253     , X=   72.5492859     , Y=   1.24901175    
 T=   5.14002275     , X=   72.6907043     , Y=   1.29769742    
 T=   5.15002298     , X=   72.8321228     , Y=   1.34540212    
 T=   5.16002321     , X=   72.9735413     , Y=   1.39212584    
 T=   5.17002344     , X=   73.1149597     , Y=   1.43786848    
 T=   5.18002367     , X=   73.2563782     , Y=   1.48263013    
 T=   5.19002390     , X=   73.3977966     , Y=   1.52641082    
 T=   5.20002413     , X=   73.5392151     , Y=   1.56921053    
 T=   5.21002436     , X=   73.6806335     , Y=   1.61102915    
 T=   5.22002459     , X=   73.8220520     , Y=   1.65186679    
 T=   5.23002481     , X=   73.9634705     , Y=   1.69172347    
 T=   5.24002504     , X=   74.1048889     , Y=   1.73059916    
 T=   5.25002527     , X=   74.2463074     , Y=   1.76849377    
 T=   5.26002550     , X=   74.3877258     , Y=   1.80540740    
 T=   5.27002573     , X=   74.5291443     , Y=   1.84134007    
 T=   5.28002596     , X=   74.6705627     , Y=   1.87629175    
 T=   5.29002619     , X=   74.8119812     , Y=   1.91026247    
 T=   5.30002642     , X=   74.9533997     , Y=   1.94325209    
 T=   5.31002665     , X=   75.0948181     , Y=   1.97526073    
 T=   5.32002687     , X=   75.2362366     , Y=   2.00628853    
 T=   5.33002710     , X=   75.3776550     , Y=   2.03633523    
 T=   5.34002733     , X=   75.5190735     , Y=   2.06540108    
 T=   5.35002756     , X=   75.6604919     , Y=   2.09348583    
 T=   5.36002779     , X=   75.8019104     , Y=   2.12058973    
 T=   5.37002802     , X=   75.9433289     , Y=   2.14671254    
 T=   5.38002825     , X=   76.0847473     , Y=   2.17185426    
 T=   5.39002848     , X=   76.2261658     , Y=   2.19601512    
 T=   5.40002871     , X=   76.3675842     , Y=   2.21919489    
 T=   5.41002893     , X=   76.5090027     , Y=   2.24139380    
 T=   5.42002916     , X=   76.6504211     , Y=   2.26261163    
 T=   5.43002939     , X=   76.7918396     , Y=   2.28284836    
 T=   5.44002962     , X=   76.9332581     , Y=   2.30210423    
 T=   5.45002985     , X=   77.0746765     , Y=   2.32037902    
 T=   5.46003008     , X=   77.2160950     , Y=   2.33767271    
 T=   5.47003031     , X=   77.3575134     , Y=   2.35398555    
 T=   5.48003054     , X=   77.4989319     , Y=   2.36931729    
 T=   5.49003077     , X=   77.6403503     , Y=   2.38366818    
 T=   5.50003099     , X=   77.7817688     , Y=   2.39703798    
 T=   5.51003122     , X=   77.9231873     , Y=   2.40942669    
 T=   5.52003145     , X=   78.0646057     , Y=   2.42083454    
 T=   5.53003168     , X=   78.2060242     , Y=   2.43126130    
 T=   5.54003191     , X=   78.3474426     , Y=   2.44070721    
 T=   5.55003214     , X=   78.4888611     , Y=   2.44917202    
 T=   5.56003237     , X=   78.6302795     , Y=   2.45665574    
 T=   5.57003260     , X=   78.7716980     , Y=   2.46315861    
 T=   5.58003283     , X=   78.9131165     , Y=   2.46868038    
 T=   5.59003305     , X=   79.0545349     , Y=   2.47322130    
 T=   5.60003328     , X=   79.1959534     , Y=   2.47678113    
 T=   5.61003351     , X=   79.3373718     , Y=   2.47935987    
 T=   5.62003374     , X=   79.4787903     , Y=   2.48095775    
 T=   5.63003397     , X=   79.6202087     , Y=   2.48157454    
 T=   5.64003420     , X=   79.7616272     , Y=   2.48121023    
 T=   5.65003443     , X=   79.9030457     , Y=   2.47986507    
 T=   5.66003466     , X=   80.0444641     , Y=   2.47753882    
 T=   5.67003489     , X=   80.1858826     , Y=   2.47423172    
 T=   5.68003511     , X=   80.3273010     , Y=   2.46994352    
 T=   5.69003534     , X=   80.4687195     , Y=   2.46467423    
 T=   5.70003557     , X=   80.6101379     , Y=   2.45842409    
 T=   5.71003580     , X=   80.7515564     , Y=   2.45119286    
 T=   5.72003603     , X=   80.8929749     , Y=   2.44298077    
 T=   5.73003626     , X=   81.0343933     , Y=   2.43378758    
 T=   5.74003649     , X=   81.1758118     , Y=   2.42361331    
 T=   5.75003672     , X=   81.3172302     , Y=   2.41245818    
 T=   5.76003695     , X=   81.4586487     , Y=   2.40032196    
 T=   5.77003717     , X=   81.6000671     , Y=   2.38720465    
 T=   5.78003740     , X=   81.7414856     , Y=   2.37310648    
 T=   5.79003763     , X=   81.8829041     , Y=   2.35802722    
 T=   5.80003786     , X=   82.0243225     , Y=   2.34196711    
 T=   5.81003809     , X=   82.1657410     , Y=   2.32492590    
 T=   5.82003832     , X=   82.3071594     , Y=   2.30690360    
 T=   5.83003855     , X=   82.4485779     , Y=   2.28790045    
 T=   5.84003878     , X=   82.5899963     , Y=   2.26791620    
 T=   5.85003901     , X=   82.7314148     , Y=   2.24695110    
 T=   5.86003923     , X=   82.8728333     , Y=   2.22500491    
 T=   5.87003946     , X=   83.0142517     , Y=   2.20207763    
 T=   5.88003969     , X=   83.1556702     , Y=   2.17816949    
 T=   5.89003992     , X=   83.2970886     , Y=   2.15328026    
 T=   5.90004015     , X=   83.4385071     , Y=   2.12741017    
 T=   5.91004038     , X=   83.5799255     , Y=   2.10055900    
 T=   5.92004061     , X=   83.7213440     , Y=   2.07272673    
 T=   5.93004084     , X=   83.8627625     , Y=   2.04391360    
 T=   5.94004107     , X=   84.0041809     , Y=   2.01411939    
 T=   5.95004129     , X=   84.1455994     , Y=   1.98334408    
 T=   5.96004152     , X=   84.2870178     , Y=   1.95158780    
 T=   5.97004175     , X=   84.4284363     , Y=   1.91885054    
 T=   5.98004198     , X=   84.5698547     , Y=   1.88513219    
 T=   5.99004221     , X=   84.7112732     , Y=   1.85043287    
 T=   6.00004244     , X=   84.8526917     , Y=   1.81475258    
 T=   6.01004267     , X=   84.9941101     , Y=   1.77809131    
 T=   6.02004290     , X=   85.1355286     , Y=   1.74044907    
 T=   6.03004313     , X=   85.2769470     , Y=   1.70182574    
 T=   6.04004335     , X=   85.4183655     , Y=   1.66222143    
 T=   6.05004358     , X=   85.5597839     , Y=   1.62163615    
 T=   6.06004381     , X=   85.7012024     , Y=   1.58006990    
 T=   6.07004404     , X=   85.8426208     , Y=   1.53752255    
 T=   6.08004427     , X=   85.9840393     , Y=   1.49399424    
 T=   6.09004450     , X=   86.1254578     , Y=   1.44948494    
 T=   6.10004473     , X=   86.2668762     , Y=   1.40399468    
 T=   6.11004496     , X=   86.4082947     , Y=   1.35752332    
 T=   6.12004519     , X=   86.5497131     , Y=   1.31007099    
 T=   6.13004541     , X=   86.6911316     , Y=   1.26163769    
 T=   6.14004564     , X=   86.8325500     , Y=   1.21222341    
 T=   6.15004587     , X=   86.9739685     , Y=   1.16182804    
 T=   6.16004610     , X=   87.1153870     , Y=   1.11045170    
 T=   6.17004633     , X=   87.2568054     , Y=   1.05809438    
 T=   6.18004656     , X=   87.3982239     , Y=   1.00475609    
 T=   6.19004679     , X=   87.5396423     , Y=  0.950436831    
 T=   6.20004702     , X=   87.6810608     , Y=  0.895136535    
 T=   6.21004725     , X=   87.8224792     , Y=  0.838855267    
 T=   6.22004747     , X=   87.9638977     , Y=  0.781592965    
 T=   6.23004770     , X=   88.1053162     , Y=  0.723349690    
 T=   6.24004793     , X=   88.2467346     , Y=  0.664125383    
 T=   6.25004816     , X=   88.3881531     , Y=  0.603920102    
 T=   6.26004839     , X=   88.5295715     , Y=  0.542733848    
 T=   6.27004862     , X=   88.6709900     , Y=  0.480566561    
 T=   6.28004885     , X=   88.8124084     , Y=  0.417418271    
 T=   6.29004908     , X=   88.9538269     , Y=  0.353288978    
 T=   6.30004930     , X=   89.0952454     , Y=  0.288178682    
 T=   6.31004953     , X=   89.2366638     , Y=  0.222087368    
 T=   6.32004976     , X=   89.3780823     , Y=  0.155015066    
 T=   6.33004999     , X=   89.5195007     , Y=   8.69617537E-02
 T=   6.34005022     , X=   89.6609192     , Y=   1.79274473E-02
 T=   6.35005045     , X=   89.8023376     , Y=   0.00000000    
 T=   6.36005068     , X=   89.9437561     , Y=   4.88635674E-02
 T=   6.37005091     , X=   90.0851746     , Y=   9.67461318E-02
 T=   6.38005114     , X=   90.2265930     , Y=  0.143647701    
 T=   6.39005136     , X=   90.3680115     , Y=  0.189568266    
 T=   6.40005159     , X=   90.5094299     , Y=  0.234507829    
 T=   6.41005182     , X=   90.6508484     , Y=  0.278466403    
 T=   6.42005205     , X=   90.7922668     , Y=  0.321443975    
 T=   6.43005228     , X=   90.9336853     , Y=  0.363440543    
 T=   6.44005251     , X=   91.0751038     , Y=  0.404456109    
 T=   6.45005274     , X=   91.2165222     , Y=  0.444490671    
 T=   6.46005297     , X=   91.3579407     , Y=  0.483544230    
 T=   6.47005320     , X=   91.4993591     , Y=  0.521616817    
 T=   6.48005342     , X=   91.6407776     , Y=  0.558708370    
 T=   6.49005365     , X=   91.7821960     , Y=  0.594818950    
 T=   6.50005388     , X=   91.9236145     , Y=  0.629948497    
 T=   6.51005411     , X=   92.0650330     , Y=  0.664097071    
 T=   6.52005434     , X=   92.2064514     , Y=  0.697264612    
 T=   6.53005457     , X=   92.3478699     , Y=  0.729451180    
 T=   6.54005480     , X=   92.4892883     , Y=  0.760656774    
 T=   6.55005503     , X=   92.6307068     , Y=  0.790881336    
 T=   6.56005526     , X=   92.7721252     , Y=  0.820124924    
 T=   6.57005548     , X=   92.9135437     , Y=  0.848387480    
 T=   6.58005571     , X=   93.0549622     , Y=  0.875669062    
 T=   6.59005594     , X=   93.1963806     , Y=  0.901969612    
 T=   6.60005617     , X=   93.3377991     , Y=  0.927289188    
 T=   6.61005640     , X=   93.4792175     , Y=  0.951627791    
 T=   6.62005663     , X=   93.6206360     , Y=  0.974985361    
 T=   6.63005686     , X=   93.7620544     , Y=  0.997361958    
 T=   6.64005709     , X=   93.9034729     , Y=   1.01875746    
 T=   6.65005732     , X=   94.0448914     , Y=   1.03917193    
 T=   6.66005754     , X=   94.1863098     , Y=   1.05860543    
 T=   6.67005777     , X=   94.3277283     , Y=   1.07705796    
 T=   6.68005800     , X=   94.4691467     , Y=   1.09452951    
 T=   6.69005823     , X=   94.6105652     , Y=   1.11102009    
 T=   6.70005846     , X=   94.7519836     , Y=   1.12652957    
 T=   6.71005869     , X=   94.8934021     , Y=   1.14105809    
 T=   6.72005892     , X=   95.0348206     , Y=   1.15460563    
 T=   6.73005915     , X=   95.1762390     , Y=   1.16717219    
 T=   6.74005938     , X=   95.3176575     , Y=   1.17875767    
 T=   6.75005960     , X=   95.4590759     , Y=   1.18936217    
 T=   6.76005983     , X=   95.6004944     , Y=   1.19898570    
 T=   6.77006006     , X=   95.7419128     , Y=   1.20762825    
 T=   6.78006029     , X=   95.8833313     , Y=   1.21528983    
 T=   6.79006052     , X=   96.0247498     , Y=   1.22197032    
 T=   6.80006075     , X=   96.1661682     , Y=   1.22766984    
 T=   6.81006098     , X=   96.3075867     , Y=   1.23238838    
 T=   6.82006121     , X=   96.4490051     , Y=   1.23612595    
 T=   6.83006144     , X=   96.5904236     , Y=   1.23888242    
 T=   6.84006166     , X=   96.7318420     , Y=   1.24065793    
 T=   6.85006189     , X=   96.8732605     , Y=   1.24145246    
 T=   6.86006212     , X=   97.0146790     , Y=   1.24126601    
 T=   6.87006235     , X=   97.1560974     , Y=   1.24009860    
 T=   6.88006258     , X=   97.2975159     , Y=   1.23795009    
 T=   6.89006281     , X=   97.4389343     , Y=   1.23482060    
 T=   6.90006304     , X=   97.5803528     , Y=   1.23071015    
 T=   6.91006327     , X=   97.7217712     , Y=   1.22561872    
 T=   6.92006350     , X=   97.8631897     , Y=   1.21954620    
 T=   6.93006372     , X=   98.0046082     , Y=   1.21249270    
 T=   6.94006395     , X=   98.1460266     , Y=   1.20445824    
 T=   6.95006418     , X=   98.2874451     , Y=   1.19544280    
 T=   6.96006441     , X=   98.4288635     , Y=   1.18544626    
 T=   6.97006464     , X=   98.5702820     , Y=   1.17446876    
 T=   6.98006487     , X=   98.7117004     , Y=   1.16251028    
 T=   6.99006510     , X=   98.8531189     , Y=   1.14957082    
 T=   7.00006533     , X=   98.9945374     , Y=   1.13565040    
 T=   7.01006556     , X=   99.1359558     , Y=   1.12074888    
 T=   7.02006578     , X=   99.2773743     , Y=   1.10486639    
 T=   7.03006601     , X=   99.4187927     , Y=   1.08800292    
 T=   7.04006624     , X=   99.5602112     , Y=   1.07015848    
 T=   7.05006647     , X=   99.7016296     , Y=   1.05133307    
 T=   7.06006670     , X=   99.8430481     , Y=   1.03152657    
 T=   7.07006693     , X=   99.9844666     , Y=   1.01073909    
 T=   7.08006716     , X=   100.125885     , Y=  0.988970697    
 T=   7.09006739     , X=   100.267303     , Y=  0.966221273    
 T=   7.10006762     , X=   100.408722     , Y=  0.942490876    
 T=   7.11006784     , X=   100.550140     , Y=  0.917779446    
 T=   7.12006807     , X=   100.691559     , Y=  0.892087042    
 T=   7.13006830     , X=   100.832977     , Y=  0.865413606    
 T=   7.14006853     , X=   100.974396     , Y=  0.837759197    
 T=   7.15006876     , X=   101.115814     , Y=  0.809123814    
 T=   7.16006899     , X=   101.257233     , Y=  0.779507399    
 T=   7.17006922     , X=   101.398651     , Y=  0.748910010    
 T=   7.18006945     , X=   101.540070     , Y=  0.717331588    
 T=   7.19006968     , X=   101.681488     , Y=  0.684772193    
 T=   7.20006990     , X=   101.822906     , Y=  0.651231766    
 T=   7.21007013     , X=   101.964325     , Y=  0.616710365    
 T=   7.22007036     , X=   102.105743     , Y=  0.581207991    
 T=   7.23007059     , X=   102.247162     , Y=  0.544724584    
 T=   7.24007082     , X=   102.388580     , Y=  0.507260203    
 T=   7.25007105     , X=   102.529999     , Y=  0.468814790    
 T=   7.26007128     , X=   102.671417     , Y=  0.429388404    
 T=   7.27007151     , X=   102.812836     , Y=  0.388981014    
 T=   7.28007174     , X=   102.954254     , Y=  0.347592622    
 T=   7.29007196     , X=   103.095673     , Y=  0.305223227    
 T=   7.30007219     , X=   103.237091     , Y=  0.261872828    
 T=   7.31007242     , X=   103.378510     , Y=  0.217541412    
 T=   7.32007265     , X=   103.519928     , Y=  0.172228992    
 T=   7.33007288     , X=   103.661346     , Y=  0.125935569    
 T=   7.34007311     , X=   103.802765     , Y=   7.86611438E-02
 T=   7.35007334     , X=   103.944183     , Y=   3.04057207E-02
 T=   7.36007357     , X=   104.085602     , Y=   0.00000000    
 T=   7.37007380     , X=   104.227020     , Y=   3.43183465E-02
 T=   7.38007402     , X=   104.368439     , Y=   6.76556975E-02
 T=   7.39007425     , X=   104.509857     , Y=  0.100012049    
 T=   7.40007448     , X=   104.651276     , Y=  0.131387398    
 T=   7.41007471     , X=   104.792694     , Y=  0.161781743    
 T=   7.42007494     , X=   104.934113     , Y=  0.191195086    
 T=   7.43007517     , X=   105.075531     , Y=  0.219627440    
 T=   7.44007540     , X=   105.216949     , Y=  0.247078791    
 T=   7.45007563     , X=   105.358368     , Y=  0.273549169    
 T=   7.46007586     , X=   105.499786     , Y=  0.299038529    
 T=   7.47007608     , X=   105.641205     , Y=  0.323546886    
 T=   7.48007631     , X=   105.782623     , Y=  0.347074270    
 T=   7.49007654     , X=   105.924042     , Y=  0.369620651    
 T=   7.50007677     , X=   106.065460     , Y=  0.391186029    
 T=   7.51007700     , X=   106.206879     , Y=  0.411770403    
 T=   7.52007723     , X=   106.348297     , Y=  0.431373775    
 T=   7.53007746     , X=   106.489716     , Y=  0.449996144    
 T=   7.54007769     , X=   106.631134     , Y=  0.467637509    
 T=   7.55007792     , X=   106.772552     , Y=  0.484297872    
 T=   7.56007814     , X=   106.913971     , Y=  0.499977231    
 T=   7.57007837     , X=   107.055389     , Y=  0.514675617    
 T=   7.58007860     , X=   107.196808     , Y=  0.528392971    
 T=   7.59007883     , X=   107.338226     , Y=  0.541129351    
 T=   7.60007906     , X=   107.479645     , Y=  0.552884698    
 T=   7.61007929     , X=   107.621063     , Y=  0.563659072    
 T=   7.62007952     , X=   107.762482     , Y=  0.573452473    
 T=   7.63007975     , X=   107.903900     , Y=  0.582264841    
 T=   7.64007998     , X=   108.045319     , Y=  0.590096235    
 T=   7.65008020     , X=   108.186737     , Y=  0.596946597    
 T=   7.66008043     , X=   108.328156     , Y=  0.602815986    
 T=   7.67008066     , X=   108.469574     , Y=  0.607704341    
 T=   7.68008089     , X=   108.610992     , Y=  0.611611724    
 T=   7.69008112     , X=   108.752411     , Y=  0.614538074    
 T=   7.70008135     , X=   108.893829     , Y=  0.616483450    
 T=   7.71008158     , X=   109.035248     , Y=  0.617447853    
 T=   7.72008181     , X=   109.176666     , Y=  0.617431223    
 T=   7.73008204     , X=   109.318085     , Y=  0.616433620    
 T=   7.74008226     , X=   109.459503     , Y=  0.614454985    
 T=   7.75008249     , X=   109.600922     , Y=  0.611495376    
 T=   7.76008272     , X=   109.742340     , Y=  0.607554734    
 T=   7.77008295     , X=   109.883759     , Y=  0.602633119    
 T=   7.78008318     , X=   110.025177     , Y=  0.596730471    
 T=   7.79008341     , X=   110.166595     , Y=  0.589846849    
 T=   7.80008364     , X=   110.308014     , Y=  0.581982255    
 T=   7.81008387     , X=   110.449432     , Y=  0.573136628    
 T=   7.82008410     , X=   110.590851     , Y=  0.563310027    
 T=   7.83008432     , X=   110.732269     , Y=  0.552502394    
 T=   7.84008455     , X=   110.873688     , Y=  0.540713787    
 T=   7.85008478     , X=   111.015106     , Y=  0.527944148    
 T=   7.86008501     , X=   111.156525     , Y=  0.514193535    
 T=   7.87008524     , X=   111.297943     , Y=  0.499461919    
 T=   7.88008547     , X=   111.439362     , Y=  0.483749300    
 T=   7.89008570     , X=   111.580780     , Y=  0.467055678    
 T=   7.90008593     , X=   111.722198     , Y=  0.449381053    
 T=   7.91008615     , X=   111.863617     , Y=  0.430725425    
 T=   7.92008638     , X=   112.005035     , Y=  0.411088794    
 T=   7.93008661     , X=   112.146454     , Y=  0.390471190    
 T=   7.94008684     , X=   112.287872     , Y=  0.368872583    
 T=   7.95008707     , X=   112.429291     , Y=  0.346292973    
 T=   7.96008730     , X=   112.570709     , Y=  0.322732359    
 T=   7.97008753     , X=   112.712128     , Y=  0.298190743    
 T=   7.98008776     , X=   112.853546     , Y=  0.272668123    
 T=   7.99008799     , X=   112.994965     , Y=  0.246164486    
 T=   8.00008774     , X=   113.136383     , Y=  0.218679860    
 T=   8.01008797     , X=   113.277802     , Y=  0.190214232    
 T=   8.02008820     , X=   113.419220     , Y=  0.160767600    
 T=   8.03008842     , X=   113.560638     , Y=  0.130339965    
 T=   8.04008865     , X=   113.702057     , Y=   9.89313424E-02
 T=   8.05008888     , X=   113.843475     , Y=   6.65417165E-02
 T=   8.06008911     , X=   113.984894     , Y=   3.31710912E-02
 T=   8.07008934     , X=   114.126312     , Y=   0.00000000    
 T=   8.08008957     , X=   114.267731     , Y=   2.38989852E-02
 T=   8.09008980     , X=   114.409149     , Y=   4.68169674E-02
 T=   8.10009003     , X=   114.550568     , Y=   6.87539503E-02
 T=   8.11009026     , X=   114.691986     , Y=   8.97099376E-02
 T=   8.12009048     , X=   114.833405     , Y=  0.109684922    
 T=   8.13009071     , X=   114.974823     , Y=  0.128678903    
 T=   8.14009094     , X=   115.116241     , Y=  0.146691889    
 T=   8.15009117     , X=   115.257660     , Y=  0.163723871    
 T=   8.16009140     , X=   115.399078     , Y=  0.179774866    
 T=   8.17009163     , X=   115.540497     , Y=  0.194844857    
 T=   8.18009186     , X=   115.681915     , Y=  0.208933845    
 T=   8.19009209     , X=   115.823334     , Y=  0.222041830    
 T=   8.20009232     , X=   115.964752     , Y=  0.234168828    
 T=   8.21009254     , X=   116.106171     , Y=  0.245314822    
 T=   8.22009277     , X=   116.247589     , Y=  0.255479842    
 T=   8.23009300     , X=   116.389008     , Y=  0.264663845    
 T=   8.24009323     , X=   116.530426     , Y=  0.272866845    
 T=   8.25009346     , X=   116.671844     , Y=  0.280088842    
 T=   8.26009369     , X=   116.813263     , Y=  0.286329836    
 T=   8.27009392     , X=   116.954681     , Y=  0.291589856    
 T=   8.28009415     , X=   117.096100     , Y=  0.295868874    
 T=   8.29009438     , X=   117.237518     , Y=  0.299166888    
 T=   8.30009460     , X=   117.378937     , Y=  0.301483899    
 T=   8.31009483     , X=   117.520355     , Y=  0.302819908    
 T=   8.32009506     , X=   117.661774     , Y=  0.303174913    
 T=   8.33009529     , X=   117.803192     , Y=  0.302548915    
 T=   8.34009552     , X=   117.944611     , Y=  0.300941914    
 T=   8.35009575     , X=   118.086029     , Y=  0.298353910    
 T=   8.36009598     , X=   118.227448     , Y=  0.294784904    
 T=   8.37009621     , X=   118.368866     , Y=  0.290234923    
 T=   8.38009644     , X=   118.510284     , Y=  0.284703940    
 T=   8.39009666     , X=   118.651703     , Y=  0.278191954    
 T=   8.40009689     , X=   118.793121     , Y=  0.270698965    
 T=   8.41009712     , X=   118.934540     , Y=  0.262224972    
 T=   8.42009735     , X=   119.075958     , Y=  0.252769977    
 T=   8.43009758     , X=   119.217377     , Y=  0.242333964    
 T=   8.44009781     , X=   119.358795     , Y=  0.230916962    
 T=   8.45009804     , X=   119.500214     , Y=  0.218518957    
 T=   8.46009827     , X=   119.641632     , Y=  0.205139950    
 T=   8.47009850     , X=   119.783051     , Y=  0.190779939    
 T=   8.48009872     , X=   119.924469     , Y=  0.175438941    
 T=   8.49009895     , X=   120.065887     , Y=  0.159116939    
 T=   8.50009918     , X=   120.207306     , Y=  0.141813934    
 T=   8.51009941     , X=   120.348724     , Y=  0.123529926    
 T=   8.52009964     , X=   120.490143     , Y=  0.104264922    
 T=   8.53009987     , X=   120.631561     , Y=   8.40189159E-02
 T=   8.54010010     , X=   120.772980     , Y=   6.27919137E-02
 T=   8.55010033     , X=   120.914398     , Y=   4.05839123E-02
 T=   8.56010056     , X=   121.055817     , Y=   1.73949134E-02
 T=   8.57010078     , X=   121.197235     , Y=   0.00000000    
 T=   8.58010101     , X=   121.338654     , Y=   1.67718492E-02
 T=   8.59010124     , X=   121.480072     , Y=   3.25626954E-02
 T=   8.60010147     , X=   121.621490     , Y=   4.73725423E-02
 T=   8.61010170     , X=   121.762909     , Y=   6.12013899E-02
 T=   8.62010193     , X=   121.904327     , Y=   7.40492418E-02
 T=   8.63010216     , X=   122.045746     , Y=   8.59160945E-02
 T=   8.64010239     , X=   122.187164     , Y=   9.68019441E-02
 T=   8.65010262     , X=   122.328583     , Y=  0.106706798    
 T=   8.66010284     , X=   122.470001     , Y=  0.115630649    
 T=   8.67010307     , X=   122.611420     , Y=  0.123573497    
 T=   8.68010330     , X=   122.752838     , Y=  0.130535349    
 T=   8.69010353     , X=   122.894257     , Y=  0.136516199    
 T=   8.70010376     , X=   123.035675     , Y=  0.141516045    
